Product_url,brand,Title,Description,Sale_price,MRP,Discount_percentage,Seller_name,seller_rating,Number_of_ratings,Number_of_reviews,UPC,Star_rating_of_the_product,Color,Model,Headphone Type,Is sweatproof,Is water resistant,Microphon,Connectivity,Battery life
https://www.flipkart.com/jabra-elite-85t-advanced-active-noise-cancellation-bluetooth-headset/p/itm2f4f49dba3ae5?pid=ACCFZHB9MTAZRHM2,Jabra,"Jabra Elite 85t with Advanced Active Noise Cancellation Bluetooth Headset  (Gold Beige, True Wireless)","Let your playlists take you to places unknown with the Jabra Elite 85t Bluetooth earbuds. These earbuds come with the Active Noise Cancellation (ANC) feature, which helps eliminate ambient sounds. The buds also feature 12 mm speakers that provide you with powerful bass and an enriched audio experience. The buds and the charging case also offer a battery life of up to 25 hours to help you stay connected through the day and then some.",15999,18999,15,SuperComNet,4.6,17,6,ACCFZHB9MTAZRHM2,3.9,Gold Beige,Elite 85t,True Wireless,Yes,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-bh540-wireless-earphone-bluetooth-headset/p/itm9be6a7914449f?pid=ACCF42XQZJRD5BCV,ZEBRONICS,"ZEBRONICS BH540 Wireless Earphone Bluetooth Headset  (Black, In the Ear)",Description Not available,250,425,41,Not available,0,37,3,ACCF42XQZJRD5BCV,3.4,Black,BH540 Wireless Earphone,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-paradise-wireless-bluetooth-headset/p/itmd1605f4b5cefd?pid=ACCFV5RGGZJYS9KQ,ZEBRONICS,"ZEBRONICS ZEB-PARADISE Wireless Bluetooth Headset Bluetooth Headset  (Black, On the Ear)","Zebronics is an IT & Gaming peripheral, Sound System, Mobile & Lifestyle Accessories & Surveillance Solutions. eb-Paradise is a wireless BT headphone that comes in an ergonomic design with soft earcups for comfort. The headphone has a built-in mic and comes with 11 hours of playback time. It also features a voice assistant for android,comes with controls for volume/media, and has a built-in FM Radio.",930,1199,22,RAHULCOMPUTECH,4.1,7,2,ACCFV5RGGZJYS9KQ,4.3,Black,ZEB-PARADISE Wireless Bluetooth Headset,On the Ear,No,No,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-duke-bluetooth-headset/p/itmb820aa5c30e76?pid=ACCFRR83EFREFT2U,ZEBRONICS,"ZEBRONICS Zeb-Duke Bluetooth Headset  (Blue, On the Ear)","Immerse yourself in captivating sounds with this headset from Zebronics. The ergonomic design of this headset delivers the utmost comfort, thanks to the adjustable headband. The RGB lights add a touch of style while you groove to your music. Moreover, this pair of headphones give you up to 30 hours of uninterrupted playtime on a single charge.",1698,1999,15,Cloud trade,3.4,1419,226,ACCFRR83EFREFT2U,4.1,Blue,Zeb-Duke,On the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/sennheiser-hd-280-pro-headphones-wired-without-mic-headset/p/itm4c3b2b7c12907?pid=ACCEEV5V7YG8UEEQ,Sennheiser,"Sennheiser Hd 280 Pro Headphones Wired without Mic Headset  (Black, On the Ear)",Description Not available,8500,8990,5,BlueberryIndia,4.3,3,1,ACCEEV5V7YG8UEEQ,3.7,Black,Hd 280 Pro Headphones,On the Ear,Not available,Not available,No,Wired,Not available
https://www.flipkart.com/sony-wf-sp800n-26-hours-battery-life-active-noise-cancellation-enabled-bluetooth-headset/p/itm3524702d9dfba?pid=ACCFSNJESB5WGGDT,SONY,"SONY WF-SP800N With 26 Hours Battery Life Active noise cancellation enabled Bluetooth Headset  (Black, True Wireless)","With the Sony WF-SP800N headphones, get a musical boost to do some extra reps at the gym to meet your fitness goals. These headphones feature a Digital Noise Cancelling Technology, Extra Bass, and a Long Battery Life to make your listening experience immersive and uninterrupted.",14990,18990,21,SuperComNet,4.6,81,4,ACCFSNJESB5WGGDT,3.9,Black,WF-SP800N,True Wireless,Yes,Yes,Yes,Bluetooth,26
https://www.flipkart.com/sony-mdr-xb550ap-wired-headset/p/itm1952165012920?pid=ACCESKHA3AKYDQQX,SONY,"SONY MDR-XB550AP Wired Headset  (Black, On the Ear)",Description Not available,3290,3290,0,CIRCUITBOARD,4.1,1823,286,ACCESKHA3AKYDQQX,4.3,Black,MDR-XB550AP,On the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-zeb-supreme-wired-headset/p/itma41925953feb1?pid=ACCFPFHWNWZKXCZ4,ZEBRONICS,"ZEBRONICS ZEB-SUPREME Wired Headset  (Black, On the Ear)","Go retro with our USB wired headphone Zeb-Supreme that comes with an adjustable headband, mic and comes along with a multi-function control pod for media and more.",769,999,23,URESKA,4.4,392,47,ACCFPFHWNWZKXCZ4,3.8,Black,ZEB-SUPREME,On the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/boat-airdopes-281v2-bluetooth-headset/p/itmfb1302ca57913?pid=ACCFX4ZFGNFG5KZZ,boAt,"boAt Airdopes 281v2 Bluetooth Headset  (Black, In the Ear)","Tune into Nirvana with boAt Airdopes 281v2 TWS earbuds to enjoy your music in a truly wireless way. The TWS Airdopes 281v2 comes equipped with 6mm Titanium alloy drivers for immersive, HD sound. The latest Bluetooth v5.0 offers seamless instant connectivity. With a battery capacity of 40mAh for each earbud, indulge in blissful audio experience for up to 3.5 hours in a go. It is IPX5 rated to offer resistance against sweat and water scares. The ergonomically designed TWS Airdopes 281 are truly dope!",1799,4999,64,SuperComNet,4.6,2633,227,ACCFX4ZFGNFG5KZZ,4,Black,Airdopes 281v2 / Airdopes 281,In the Ear,Not available,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/jbl-tune-660nc-bluetooth-headset/p/itm6a7e997baae2a?pid=ACCGY6G7GZRBDPZH,JBL,"JBL Tune 660NC Bluetooth Headset  (Blue, On the Ear)",Description Not available,6999,7999,12,Creative Deals,4.7,4,1,ACCGY6G7GZRBDPZH,3.3,Blue,JBLT660NCBLU,On the Ear,No,Not available,Yes,Bluetooth,55 hrs
https://www.flipkart.com/jbl-t50hi-wired-headset/p/itm1a543868afa98?pid=ACCFTYWVQPKAXCUE,JBL,"JBL T50HI Wired Headset  (Red, In the Ear)",Description Not available,539,999,46,Creative Deals,4.7,8403,692,ACCFTYWVQPKAXCUE,4,Red,T50HIREDIN,In the Ear,No,No,Yes,Wired,Not available
https://www.flipkart.com/sony-c400-bluetooth-headset/p/itmd65abb025a4b5?pid=ACCEZVSEYFZE2TBJ,SONY,"SONY C400 Bluetooth Headset  (Black, In the Ear)","Enjoy hassle-free music by bringing home this headset from Sony. Featuring a powerful battery, 9-mm neodynium drivers and a cable management system, this headset helps you listen to your favourite music for long hours without any hassle.  NFC One-touch and Bluetooth
 	You can pair this headset with your smartphone using Bluetooth or NFC to enjoy long hours of wireless music.  Long Battery Life
 	It delivers up to 20 hours of playback time so that you can enjoy listening to your favourite type of music without getting interrupted.  Convenient Neckband
 	Not only is this headset’s neckband comfortable and lightweight, but it also vibrates to alert you if someone’s calling you so that you don’t miss any important phone calls.  Cable Management
 	The cable of this headset can be organised and held in position with the cable adjuster and stopper to keep it from hassling you when you’re listening to music.  User-friendly Buttons
 	Thanks to it’s convenient buttons, you can easily play, stop or change tracks. These buttons also enable you to adjust the volume. You can even push them to use the voice assistant features present in your smartphone or to make hands-free calls.",3299,3990,17,CORSECA,4.7,12687,1458,ACCEZVSEYFZE2TBJ,4,Black,WI-C400,In the Ear,Not available,Not available,Yes,Bluetooth,20
https://www.flipkart.com/sony-mdr-ex15ap-gaming-earphones-clear-sound-extra-bass-mic-wired-without-headset/p/itmfd01ec003da35?pid=ACCG3Y4HZ4XSZFNC,SONY,"SONY MDR-EX15AP Gaming Earphones Clear Sound Extra Bass With Mic Wired without Mic Headset  (White, In the Ear)","These earphones from Sony are built for people who are constantly on the move. These earphones feature an Inline Mic, whose functions can be configured as per your convenience. They feature 9 mm Neodymium Drivers and they support a wide frequency range of 5 Hz to 24 KHz so that you can have an enjoyable listening experience.

Inline Mic
This feature makes for a seamless hands-free calling experience - you can easily switch to take/make calls easily while you are listening to music.

Neodymium Drivers
You can enjoy music that is powerful, yet perfectly balanced and detailed right on these earphones. These earphones support a wide frequency range of 5 Hz to 24 KHz so that you can hear even the most subtle details in your music.

Music Mobility
This pair of earphones is lightweight, allowing you to carry it around with ease. It also features a shiny metallic finish housing to match your style.

Snug Fit
With soft and secure-fitting silicone earbuds that fit perfectly, you can listen to music without facing any discomfort.

Wire Manager
Now, you don’t have to fret about your earphones getting tangled thanks to this feature.",890,890,0,BestU,4.2,0,0,ACCG3Y4HZ4XSZFNC,Not available,White,MDR-EX15AP Gaming Earphones Clear Sound Extra Bass With Mic,In the Ear,Yes,No,No,Wired,Not available
https://www.flipkart.com/jbl-live-650bt-voice-enabled-active-noise-cancellation-bluetooth-headset/p/itm938cbe9106747?pid=ACCFFMWYHA8FM4MP,JBL,"JBL Live 650BT Voice Enabled Active noise cancellation Bluetooth Headset  (Blue, On the Ear)","Say hello to an enhanced music experience with the JBL Live Bluetooth Headset. With features like Active Noise Cancellation, Multi-device pairing capability, and long battery life, you will never miss out on listening to your favourite tracks in high-quality audio.",8999,12599,28,Creative Deals,4.7,332,36,ACCFFMWYHA8FM4MP,4,Blue,JBLLIVE650BTNCBLU,On the Ear,Not available,Not available,Yes,Bluetooth,30
https://www.flipkart.com/zebronics-zeb-emz10-wired-headset/p/itme97176d3aa6d5?pid=ACCFKFNZZHYCKYER,ZEBRONICS,"ZEBRONICS ZEB-EMZ10 Wired Headset  (Red, In the Ear)","Become one with music on our wired earphone without the tangles. The earphone has a 10mm driver and features a tangle-free cable,call function and a 3mm jack.",199,249,20,RAHULCOMPUTECH,4.1,401,46,ACCFKFNZZHYCKYER,3.1,Red,ZEB-EMZ10,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-zeb-paradise-bluetooth-headset/p/itm1708bc4b4acef?pid=ACCFV2EGBYXBCFMD,ZEBRONICS,"ZEBRONICS ZEB-PARADISE Bluetooth Headset  (Blue, On the Ear)","Zeb-Paradise is a wireless BT headphone that comes in an ergonomic design with soft earcups for comfort. The headphone has a built-in mic and comes with 11 hours of playback time. It also features a voice assistant for android/iOS devices, comes with controls for volume/media, and has a built-in FM Radio.",934,1199,22,GADGET VILLA ENT,4.2,49,6,ACCFV2EGBYXBCFMD,4.3,Blue,ZEB-PARADISE,On the Ear,Yes,No,Yes,Bluetooth,Not available
https://www.flipkart.com/beats-powerbeats-pro-true-wireless-bluetooth-headset/p/itm9f954f75c59b6?pid=ACCFHJZPSYAKVFNM,Beats,"Beats Powerbeats Pro True Wireless Bluetooth Headset  (Black, True Wireless)",Description Not available,21500,21500,0,SuperComNet,4.6,99,15,ACCFHJZPSYAKVFNM,4.3,Black,MV6Y2ZM/A,True Wireless,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/jabra-talk-30-bluetooth-headset/p/itmabb605df068a6?pid=ACCFA4THYHFYMS4X,Jabra,"Jabra Talk 30 Bluetooth Headset  (Black, True Wireless)",Description Not available,2799,3799,26,SuperComNet,4.6,94,16,ACCFA4THYHFYMS4X,4,Black,Tk 30,True Wireless,Not available,No,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-evolve-wireless-ear-neckband-earphone-bluetooth-headset/p/itm8263a774fa207?pid=ACCGF9NY9MPHF9FQ,ZEBRONICS,"ZEBRONICS Zeb Evolve Wireless in Ear Neckband Earphone Bluetooth Headset  (Orange, Black, In the Ear)","With the ZEBRONICS Evolve Bluetooth Headset, enjoy shaking a leg to your favourite music without any physical restrictions. This audio accessory features a Rapid Charge to quickly boost the battery life, a Flexible Neckband with various controls for your convenience, and Magnetic Earpieces for tangle-free use.",799,1499,46,SuperComNet,4.6,39,6,ACCGF9NY9MPHF9FQ,4.1,"Orange, Black",Zeb Evolve Wireless in Ear Neckband Earphone,In the Ear,Not available,No,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-duke-101-wireless-headphone-mic-bluetooth-headset/p/itm8f8b4cf0998af?pid=ACCGFJMZCUJGGUVZ,ZEBRONICS,"ZEBRONICS ZEB DUKE 101 Wireless Headphone with Mic Bluetooth Headset  (Black, On the Ear)","Sleek, comfortable, and easy to use, the ZEBRONICS ZEB DUKE 101 wireless headphones let you enjoy your favourite tracks anytime, anywhere. The adjustable headband and foldable ear cups enable you to carry these headphones easily, so you’re never too far away from music. Music lovers will appreciate the deep bass that these headphones deliver. Moreover, with up to 12 hours of playback time, these wireless headphones keep the entertainment going for an extended period.",1099,1899,42,SuperComNet,4.6,16,6,ACCGFJMZCUJGGUVZ,3.7,Black,ZEB DUKE 101 Wireless Headphone with Mic,On the Ear,No,No,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-monk-active-noise-cancellation-enabled-bluetooth-headset/p/itmbb50a972782a0?pid=ACCFT7JFVMS62KFA,ZEBRONICS,"ZEBRONICS Zeb-Monk Active noise cancellation enabled Bluetooth Headset  (Black, In the Ear)",Description Not available,1999,4999,60,SuperComNet,4.6,15,6,ACCFT7JFVMS62KFA,3.1,Black,Zeb-Monk,In the Ear,Yes,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-envy-bluetooth-headset/p/itm3dd7228cf8cbf?pid=ACCFKTFZQDCPAT8Q,ZEBRONICS,"ZEBRONICS Zeb-Envy Bluetooth Headset  (Black, On the Ear)",Description Not available,3299,3299,0,MaryHill,4.5,9,1,ACCFKTFZQDCPAT8Q,3,Black,Zeb-Envy,On the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-all-rounder-wired-headset/p/itmda6dc228d8b09?pid=ACCFXENHGYUZYWWD,ZEBRONICS,"ZEBRONICS Zeb-All Rounder Wired Headset  (Black, On the Ear)","The Zebronics Zeb-All Rounder Wired Headset comes with soft cushioned earcups that ensure long-lasting comfort. Its convenient microphone attachment allows for effortless communication when you want to battle villains with your buddies. Furthermore, the Zeb-All Rounder headset easily pairs with your desktop or laptop, letting you stay on top of your workload even when you’re working from home.",749,1099,31,SuperComNet,4.6,111,12,ACCFXENHGYUZYWWD,3.5,Black,Zeb-All Rounder,On the Ear,No,No,Yes,Wired,Not available
https://www.flipkart.com/skullcandy-venue-active-noise-cancellation-enabled-bluetooth-headset/p/itmcda5ba6ae8fdc?pid=ACCFAYGECYBTDSMS,Skullcandy,"Skullcandy Venue Active Active noise cancellation enabled Bluetooth Headset  (Crimson White, On the Ear)",Description Not available,12999,18999,31,SuperComNet,4.6,702,103,ACCFAYGECYBTDSMS,4.3,Crimson White,S6HCW-L568,On the Ear,Not available,Not available,Yes,Bluetooth,24
https://www.flipkart.com/sony-wi-c310-bluetooth-headset/p/itmcf469b67a8214?pid=ACCFGWBDA24DPSZ8,SONY,"SONY WI-C310 Bluetooth Headset  (Blue, In the Ear)","These Sony Earphones are here to ensure that even your dullest days can be made bright and happening by filling your time with lively tunes. It offers a battery life of up to 15 hours so that you can listen to all your favourite playlists at one go. And, with just 10 minutes of charging, you can enjoy up to 60 minutes of music playback. This way, you don’t have to wait for a long time to listen to your favourite songs.",2775,2990,7,Gadgets For U,3.9,8170,695,ACCFGWBDA24DPSZ8,4.1,Blue,WI-C310,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/jabra-bt-2045-bluetooth-headset/p/itma35c5ab34ab8b?pid=ACCD4VQNHJGPRRRV,Jabra,"Jabra BT 2045 Bluetooth Headset  (Black, In the Ear)","The Jabra BT 2045 is an ergonomically designed headset that offers you a convenient way of attending calls even without giving up the task at hand. This headset features in-the-ear design that finds a convenient fit in your ear for ease of use. Additionally, this headset follows clip-on pattern in which a hook is attached to this compact headset that wraps around your ears for a secure fit. 
 	This headset utilises the Bluetooth technology to offer you wireless connectivity with the audio source. The advantage of this wire-free connection is that you are not glued to the source rather you can conveniently move within 10 m radius of this device. As this headset supports a range of audio profiles, you get an option to connect with a range of devices especially mobile phones that support  headset profile version and hands-free profile version. 
 	You can sync this device with eight other Bluetooth devices and stay tuned with two devices at the same time. You can attend, end or even reject a call with this headset. Further, this headset supports voice dialling and call waiting feature apart from letting you to put a call on hold. You don’t need to dig out your mobile phone for placing a call as this headset supports voice dialling.  Design 
 	This headset sports a sleek and compact design that blends well with any outfit and eliminates the need to frequently adjust it. This headset conveniently fits in your ear and goes unnoticed with the dimensions of 25 x 16 x 53 mm. You don’t get to feel the presence of this ergonomically designed headset in your ears as it weighs 10 g.  Sound 
 	This headset comes fitted with a sufficiently large driver unit that projects the sound produced onto your ear drum for clear and crisp listening. Descending down from the headphone driver unit, you will find an omni-directional microphone that bears the responsibility of catching and transmitting your voice to the other end. The 6 mm microphone driver unit is highly responsive and retains maximum amount of clarity while converting sound waves into electrical signals. The sensitivity of 14 dB/mW makes boosts the efficiency of this device.  Battery and Additional features 
 	This headset has been loaded with a powerful battery that promises to fuel up to 8 hours of talk time and up to 240 hours of standby time. This device features a five-pin microUSB that acts as a medium to help you charge this device. Jabra promises that this device will be fully charged once you plug it in for 2 hours.",899,1199,25,SuperComNet,4.6,404,41,ACCD4VQNHJGPRRRV,3.3,Black,BT 2045,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
